"","cert","numemp","asset","RBCT2"
"2684",24315,404,747407,7998.28
"2685",13147,31,57580,519.34
"2686",12431,19,31061,131
"2687",17117,15,18734,131.49
"2688",20202,58,76981,486.3
"2689",15325,111,143332,1005
"2690",25230,21,31886,239
"2691",19803,379,566524,3579.48
"2692",5702,95,133762,1166.93
"2693",875,33,40886,322.3
"2694",18472,105,166196,1239.35
"2695",27108,40,47284,358.19
"2696",17076,33,43722,340.26
"2697",26651,51,57036,467.01
"2698",21770,24,68365,490
"2699",2447,20,39541,218.7
"2700",30319,57,161760,1075.11
"2701",13068,89,134521,552.06
"2702",32968,9,18629,132.51
"2703",14530,137,311224,2077.53
"2704",8709,18,30769,214.9
"2705",33011,20,62010,655.05
"2706",26996,43,70363,494.09
"2707",22644,46,67904,566.52
"2708",571,57,131504,760.85
"2709",12349,9,13483,103
"2710",27327,18,38899,317.3
"2711",18568,4,13317,39
"2712",23551,9,28181,139.43
"2713",26961,20,56295,364
"2714",33805,8,7315,22.04
"2715",29916,35,66169,150
"2716",33137,8,20714,165.6
"2717",13917,170,228012,2240.03
"2718",21258,159,285514,1592
"2719",19097,8,10006,38.88
"2720",19143,56,61766,464.54
"2721",22476,34,32599,166.42
"2722",27557,29,53397,786
"2723",22636,14,28859,82
"2724",23189,26,45252,202
"2725",33583,15,50096,401.97
"2726",32724,19,33599,249
"2727",91151,23,20309,164.08
"2728",19681,36,72489,501
"2729",19189,26,38136,278.87
"2730",16090,29,53163,229
"2731",22867,16,26438,159
"2732",14604,10,28951,159
"2733",27507,25,39799,373.02
"2734",920,16,30515,153
"2735",27164,21,76835,563
"2736",27331,12,13915,121.01
"2737",18889,8,26996,70
"2738",18076,7,9272,65.37
"2739",31619,19,33690,103
"2740",10056,10,22234,213.65
"2741",9760,16,28138,245.12
"2742",29288,48,163877,506
"2743",24736,13,36117,181
"2744",7848,88,123920,945.66
"2745",6989,392,689942,4978.78
"2746",16186,19,35450,378.29
"2747",7616,126,272928,1796
"2748",33199,9,22512,62
"2749",29062,37,143485,324
"2750",29111,7,39939,166
"2751",29178,23,65845,420
"2752",30417,22,123356,681
"2753",28718,19,146508,465
"2754",31952,48,92246,666
"2755",9207,49,73669,259
"2756",32085,265,277165,1685
"2757",27393,8,25117,201.28
"2758",17109,187,213083,2018.04
"2759",20061,29,35412,292.01
"2760",32838,27,56077,322
"2761",27746,228,647287,4179
"2762",6584,17,25760,173.84
"2763",5281,52,144163,989
"2764",3492,67,165536,1412.91
"2765",23407,35,40324,264
"2766",3915,34,83645,516
"2767",15386,7,24334,201.75
"2768",5101,14,25998,185.75
"2769",3924,90,157900,1461.67
"2770",5148,42,91828,619
"2771",3943,9,26986,247
"2772",15502,24,64910,487.22
"2773",3964,24,67912,519
"2774",15624,7,19081,148
"2775",15615,8,22542,194.61
"2776",27058,8,15094,120
"2777",27059,15,39303,254.85
"2778",15447,11,35397,288.66
"2779",27061,19,47059,396
"2780",27062,28,86053,584
"2781",27063,34,49747,282
"2782",27252,10,21819,146.67
"2783",23047,32,75394,44
"2784",22334,17,44986,228
"2785",23431,21,40454,296.5
"2786",27046,23,32141,222.51
"2787",24897,38,50386,181
"2788",5219,33,60539,471.12
"2789",26631,64,98820,655
"2790",23306,13,15333,135.25
"2791",25665,11,23006,138
"2792",25750,13,28783,241
"2793",26372,9,15697,103.78
"2794",6271,86,168014,1173.25
"2795",33073,18,57716,523.68
"2796",19230,23,33675,197.95
"2797",25266,29,51599,284
"2798",18764,54,71184,416
"2799",10032,25,50506,250.82
"2800",25161,21,28542,232.01
"2801",32699,16,35826,283.05
"2802",27183,15,34639,178
"2803",27818,114,367221,2375
"2804",26193,36,72739,633.95
"2805",90218,41,131049,953.36
"2806",28841,59,302759,310
"2807",31391,12,46971,226
"2808",14633,36,78802,1046
"2809",28915,66,177299,607
"2810",30800,225,520761,2085
"2811",25267,7,4730,5
"2812",10114,26,61975,302
"2813",8067,10,23122,149.25
"2814",20349,26,38002,249.04
"2815",15130,10,15308,104
"2816",16192,58,81140,425.13
"2817",18272,72,133446,843
"2818",1194,9,10758,63
"2819",23081,27,44081,283
"2820",17551,11,22988,181.72
"2821",12603,14,24579,202.67
"2822",11561,14,17442,125.51
"2823",15224,20,48542,290.09
"2824",9536,53,83081,747.61
"2825",27201,8,9524,88.44
"2826",1839,16,36788,248.67
"2827",17931,36,76241,567.25
"2828",14883,23,59099,383.15
"2829",27060,7,25410,171.93
"2830",20621,26,54955,424
"2831",1936,23,80000,295
"2832",26416,14,21873,192.81
"2833",23257,8,12806,77.33
"2834",16976,46,67643,498.81
"2835",17690,6,13218,34
"2836",27053,5,10281,56
"2837",21988,16,30327,251.34
"2838",22567,13,30138,251.49
"2839",15868,51,72663,558.19
"2840",17734,31,36093,177.58
"2841",26638,5,12944,104
"2842",26363,147,140843,1563.81
"2843",13380,29,37980,257.77
"2844",12614,61,73838,557.9
"2845",27163,40,55157,381
"2846",23291,256,694004,5616
"2847",32700,431,941393,7787.37
"2848",27419,351,825852,9267.89
"2849",29430,6,20734,0
"2850",23340,64,70480,372
"2851",26216,18,49163,470.11
"2852",18026,155,321149,2829.17
"2853",8527,67,258527,1099
"2854",13788,22,40212,217.99
"2855",13255,14,38464,332.72
"2856",28677,19,53819,203
"2857",19183,75,132867,458
"2858",6209,60,87651,768.85
"2859",31740,112,256627,768
"2860",11583,76,87541,658.78
"2861",18722,406,677693,3959.09
"2862",14745,14,32873,243.35
"2863",26674,55,154530,1488.97
"2864",22120,15,15345,93.01
"2865",19482,52,82652,600
"2866",32512,38,69671,353
"2867",475,1082,3638689,38641.08
"2868",21723,57,104931,966.5
"2869",20217,74,119714,1016
"2870",3622,4158,22038000,690135
"2871",23691,18,3756,0
"2872",24316,100,192034,1428
"2873",21763,52,89962,792.19
"2874",21578,118,133406,2337.31
"2875",24797,75,154858,4605
"2876",32489,339,451114,1757
"2877",28286,54,140841,741
"2878",31899,326,510555,4703
"2879",15497,58,104281,655.21
"2880",8440,10,21174,93.68
"2881",26709,20,29720,146
"2882",33606,62,85800,0
"2883",27837,93,309090,717
"2884",8231,48,67777,394.73
"2885",33479,15,11440,0
"2886",28996,793,2628654,11580
"2887",15170,41,62180,440.35
"2888",189,50,79053,695.52
"2889",27509,18,44936,406.9
"2890",23832,1116,380298,6799.64
"2891",719,8198,15492416,361461.36
"2892",7823,1251,2646890,29263.74
"2893",16500,14,40154,303
"2894",12413,9,14548,111.57
"2895",496,10,17564,162.62
"2896",16868,5,8736,59.55
"2897",20011,98,137468,920.09
"2898",32374,8,52269,507
"2899",14264,70,102895,665
"2900",31711,9,11266,89
"2901",24195,36,90222,1722.99
"2902",3151,288,740298,4121.85
"2903",29923,10,30745,152
"2904",18185,50,105531,755.5
"2905",15964,87,236007,1469
"2906",16710,11,17779,128
"2907",13616,12,22584,115.52
"2908",33406,37,101191,782.25
"2909",13023,15,32145,239.8
"2910",8798,64,94855,754.22
"2911",17160,7,11382,79.92
"2912",27226,22,44413,346.25
"2913",23992,133,396426,3315.44
"2914",17398,102,125873,795.6
"2915",22924,44,154336,1745.88
"2916",25915,38,57829,585.7
"2917",27152,13,25475,204.74
"2918",22574,98,148256,1501.69
"2919",33009,18,42854,320
"2920",26761,38,62485,538.27
"2921",13779,137,247152,2161.95
"2922",32904,12,34299,241
"2923",13876,132,262950,1479
"2924",18646,135,212391,1385.51
"2925",29231,10,24823,66
"2926",30020,137,390123,2067
"2927",10573,4,10390,88.7
"2928",27339,77,172827,1605.19
"2929",16595,39,101235,737
"2930",21998,21,33900,211.28
"2931",32655,2,23152,5
"2932",11482,15,38751,402.65
"2933",29266,601,2782781,16614
"2934",12399,58,91935,689.2
"2935",8511,26,59357,402
"2936",14374,8,16072,76
"2937",26499,25,34483,289
"2938",27559,36,47123,185
"2939",18443,46,107452,856.86
"2940",28818,14,60049,410
"2941",832,5575,11118509,245680.14
"2942",9696,294,807157,4184.54
"2943",12543,311,1375565,16955.4
"2944",22538,22,28266,177
"2945",28358,258,1031827,7170
"2946",17152,47,88373,750.71
"2947",8602,15,40623,269.4
"2948",24561,30,44621,246
"2949",10196,15,23359,169.78
"2950",1492,42,70218,268.15
"2951",13821,53,90399,798.8
"2952",30260,45,128628,650
"2953",9322,37,79374,486
"2954",33548,805,4809997,47254
"2955",28457,143,946384,8614
"2956",21486,31,55938,321
"2957",27048,25,45747,356
"2958",9751,32,58685,292
"2959",23986,19,20500,169
"2960",10352,16,23540,123.77
"2961",30450,7,41175,80
"2962",32337,114,302307,2201
"2963",25252,11,16474,125.36
"2964",30242,21,73907,374
"2965",17295,28,76845,88
"2966",6183,14,40326,129
"2967",28515,33,140509,681
"2968",348,9,15635,75.56
"2969",19988,170,316183,1791
"2970",19059,85,162256,900.24
"2971",30167,23,82319,344
"2972",25250,22,48967,333.22
"2973",31857,32,59540,508.84
"2974",15413,11,27871,167.13
"2975",18364,37,72078,356.81
"2976",29293,7,23870,42
"2977",11358,35,57921,479.2
"2978",2691,111,192993,1138.69
"2979",26254,89,184174,1880.94
"2980",8833,7,12823,115.72
"2981",1983,8,15031,113.08
"2982",15921,49,87348,565
"2983",27533,16,19321,165.85
"2984",22776,22,19931,121
"2985",8981,6,12093,48.31
"2986",28543,11,47518,118
"2987",25809,36,1737992,0
"2988",28345,119,308944,541
"2989",24862,36,38174,372.7
"2990",18399,8,17639,137.63
"2991",31905,18,33986,219
"2992",32991,27,28523,291.09
"2993",25734,17,20939,169.73
"2994",18558,9,16377,1291.92
"2995",28039,480,1183867,7730
"2996",11550,10,17366,115.89
"2997",11666,43,69418,535
"2998",20058,75,165513,566
"2999",21673,88,404903,19956.94
"3000",16721,27,46708,290
"3001",17162,48,101793,751.4
"3002",13022,18,25450,131
"3003",13052,30,58935,497.65
"3004",22426,84,1449511,28604
"3005",18944,28,59812,372.43
"3006",20843,26,39105,367.37
"3007",12643,8,21427,169.32
"3008",1680,30,36917,288.33
"3009",15627,27,61548,516.68
"3010",1682,7,21738,102
"3011",29208,26,58575,204
"3012",32939,37,92358,539
"3013",20931,31,51440,410.94
"3014",27280,37,77382,519
"3015",29153,33,180375,125
"3016",24210,26,40718,347.1
"3017",28720,43,106737,882
"3018",90185,87,243214,2127
"3019",5615,35,102293,929.04
"3020",14772,12,39800,204.16
"3021",14580,20,58952,208
"3022",26588,12,19541,147
"3023",695,1622,3770387,25599
"3024",16823,321,1398998,7477.23
"3025",28073,59,114451,463
"3026",10127,32,50273,301.88
"3027",2453,60,107134,395
"3028",17263,26,51126,340.48
"3029",1672,13,20161,135
"3030",9975,42,58595,413.52
"3031",22425,19,20894,144.14
"3032",24005,45,64450,575.34
"3033",14769,32,51765,495.72
"3034",10908,11,22528,72.39
"3035",14705,22,74479,632.09
"3036",1522,33,83636,438
"3037",29535,15,50017,69
"3038",8339,6,14875,85.44
"3039",27269,33,60196,441
"3040",29874,54,199277,415
"3041",29926,13,56905,113
"3042",19668,32,75867,576.28
"3043",6101,22,45673,299.99
"3044",17346,33,61341,556.73
"3045",9292,68,162475,1159.13
"3046",27232,8,50276,200
"3047",23620,119,430983,1488
"3048",9370,5,1773,10.37
"3049",28537,21,55705,163
"3050",28842,224,756216,3753
"3051",1807,51,117332,907.7
"3052",15236,9,23703,738
"3053",17450,10,15249,104
"3054",19023,18,19606,123
"3055",1478,37,74718,491.11
"3056",33474,16,30099,178
"3057",31981,36,113387,785
"3058",29066,5,11763,13
"3059",1184,56,107474,426.04
"3060",3171,67,93258,153
"3061",28631,14,50801,188
"3062",22837,69,85161,638.54
"3063",30890,19,40826,99
"3064",11281,446,1412250,13760.92
"3065",18463,7,14680,69
"3066",32997,9,10405,70.65
"3067",17529,170,198487,1260.63
"3068",33595,12,16113,0
"3069",28209,14,35858,186
"3070",21147,57,82868,779.39
"3071",26893,24,81943,13
"3072",26633,65,143955,1302
"3073",15883,66,116777,890.46
"3074",26530,39,87306,652
"3075",13240,60,146149,1174.75
"3076",13071,18,30000,224.74
"3077",12857,12,21950,156.74
"3078",23062,11,16363,103.53
"3079",7468,139,337969,2376.46
"3080",266,12,35862,228
"3081",8133,36,66667,593.98
"3082",9784,1790,3850779,29745.54
"3083",17307,33,71290,528.56
"3084",15233,14,18260,40
"3085",23066,86,98328,891.32
"3086",24728,23,29546,266.62
"3087",33565,18,21556,16
"3088",32321,21,29321,221.85
"3089",29984,88,224797,1329
"3090",3977,24,42407,347
"3091",14638,8,18021,121.68
"3092",16249,145,235944,1921
"3093",492,9,9888,74.3
"3094",9876,9,13880,53
"3095",10803,5,16894,55.46
"3096",26983,109,217107,2246.47
"3097",27389,13,28083,357.91
"3098",20529,11,15692,65
"3099",23371,43,73240,543.51
"3100",13656,18,33601,203
"3101",33442,358,969823,12309.94
"3102",1490,16,46466,184.03
"3103",27575,0,12669,31.03
"3104",9668,19,35504,220
"3105",3655,57,242232,1334.76
"3106",17006,18,34802,162
"3107",32245,935,2244999,32241
"3108",27938,43,101182,758
"3109",31330,4,11844,109
"3110",27015,43,99850,815.59
"3111",18024,68,300196,2239.73
"3112",18839,314,1348395,8536.09
"3113",6904,1942,6318749,119691.14
"3114",31293,24,55118,409
"3115",29617,26,57691,297
"3116",10375,10,19959,157.24
"3117",19758,4,4188,36.01
"3118",32593,17,40442,177
"3119",21649,33,44684,340.78
"3120",17105,68,118769,671
"3121",8327,148,230588,2993.96
"3122",24113,17,28124,189.68
"3123",31199,38,67439,453
"3124",18004,65,93262,2063.22
"3125",28384,22,81687,170
"3126",16758,8,10009,76.07
"3127",17488,88,152787,1268.02
"3128",26294,16,34980,224
"3129",30968,929,3485819,24528
"3130",7464,101,172290,1419.19
"3131",13865,24,52237,336
"3132",3769,10,18973,111
"3133",19169,122,140436,948.39
"3134",8386,11,27854,259.51
"3135",904,96,131421,717.12
"3136",32737,25,38132,304
"3137",33429,49,86199,0
"3138",16794,34,80232,581
"3139",10804,39,60156,447.71
"3140",11757,134,298105,2333.59
"3141",18952,11,17773,109.41
"3142",15219,204,391441,2764
"3143",27481,17,43360,296
"3144",9783,8,17178,59.89
"3145",90190,35,128930,644.51
"3146",21456,13,25022,170
"3147",25168,14,13894,95.94
"3148",1808,14,24217,121
"3149",16458,26,64747,74
"3150",5732,32,48786,226
"3151",32967,16,22649,207.46
"3152",14714,11,14770,88.77
"3153",17713,17,33809,187
"3154",24701,10,10498,72
"3155",15336,23,41169,317.85
"3156",18292,6,13609,109.33
"3157",31559,7,16733,76
"3158",17441,7,15569,50
"3159",26405,9,14904,89.99
"3160",11142,3,8160,33.47
"3161",33312,22,40167,352.56
"3162",19662,46,42975,296
"3163",17691,63,88824,618
"3164",32573,6,13870,110
"3165",28052,203,778067,2323
"3166",26947,18,20944,202.15
"3167",17715,110,172055,1242.1
"3168",21809,3,5820,16
"3169",5796,23,64939,427
"3170",33510,117,361341,1535
"3171",26661,6,9461,106
"3172",90187,35,70172,503.4
"3173",90173,112,362605,2084.61
"3174",28438,116,267980,822
"3175",26782,30,38369,372.69
"3176",18765,59,110148,466
"3177",5733,23,55153,480.27
"3178",33526,24,68117,477.23
"3179",13285,11,43832,262
"3180",18168,76,137382,721
"3181",28144,17,73281,0
"3182",28262,75,193463,901
"3183",25272,33,46453,351
"3184",30313,40,109975,372
"3185",31628,332,1076581,4945
"3186",25749,38,75940,727.51
"3187",32902,9,11600,106.97
"3188",32336,15,55269,341
"3189",32773,555,1258711,9380.05
"3190",28,36,4425,0
"3191",17928,118,317887,2725.55
"3192",32277,42,96099,848
"3193",982,88,134146,1071.94
"3194",20026,110,233602,1928
"3195",28167,36,94867,396
"3196",32360,307,376946,4875
"3197",26618,6,9607,19
"3198",90188,67,233767,1016
"3199",14861,27,51862,338.45
"3200",26554,17,36707,88
"3201",26678,30,54591,453.91
"3202",8208,58,100042,764.88
"3203",29846,49,147226,120
"3204",6579,50,88320,643.93
"3205",26583,4,10317,60
"3206",27941,30,147474,757
"3207",20435,33,49497,314
"3208",30747,0,44143,591
"3209",28499,6,38572,35
"3210",16322,76,108730,814.62
"3211",27429,7,33018,317.03
"3212",22775,14,20593,162.33
"3213",19704,62,132453,1316.56
"3214",9678,42,66602,492.43
"3215",27192,13,21141,141.41
"3216",1040,55,170195,747
"3217",33746,275,38523,0
"3218",21117,69,117690,345
"3219",10980,10,22658,198.07
"3220",32914,9,23029,218.86
"3221",22033,117,149879,939.5
"3222",30953,219,553009,812
"3223",21000,28,31919,190.54
"3224",25832,20,29406,282.9
"3225",29065,6,21884,0
"3226",12985,19,42417,240.88
"3227",20676,170,320490,3166.04
"3228",14887,15,38464,180
"3229",3185,41,63588,302.32
"3230",29612,64,258443,592
"3231",10489,9,14701,106.29
"3232",29904,39,172177,433
"3233",31353,4,10349,0
"3234",1528,41,96178,542
"3235",18456,49,79573,520
"3236",12162,26,47984,242
"3237",10810,4,14336,57.63
"3238",17703,116,163628,748
"3239",1046,92,167258,1233
"3240",26967,12,13106,122.9
"3241",12424,10,35740,134.85
"3242",10199,6,24927,54
"3243",27708,76,385692,1300
"3244",28592,33,116285,682
"3245",25718,21,53851,466.77
"3246",29914,90,270220,1164
"3247",19852,7,12275,89.48
"3248",16239,34,35072,235.06
"3249",14916,328,466347,3542.54
"3250",10185,8,18557,150.24
"3251",27124,17,52588,428.63
"3252",27021,9,15527,78.45
"3253",8753,5,13456,87
"3254",12054,1315,6451160,10196
"3255",18033,12,13726,104.75
"3256",17633,157,281889,2647.64
"3257",16267,25,45134,329
"3258",28022,25,82668,145
"3259",10208,13,20953,192.52
"3260",16629,43,83442,516.78
"3261",17212,5,10659,84.97
"3262",14463,43,62020,491.69
"3263",4789,204,275693,2003.04
"3264",4698,178,249864,1805
"3265",4684,46,68220,478
"3266",4686,42,63933,550.33
"3267",31484,27,115121,1061
"3268",28051,22,112623,469
"3269",28313,6,24311,161
"3270",27205,50,71097,625
"3271",12827,26,65145,272.85
"3272",13000,27,52100,417.09
"3273",27237,27,85962,715
"3274",33375,11,18316,96
"3275",16486,94,138753,1073.63
"3276",27408,70,143961,1208.45
"3277",33380,15,22383,144
"3278",27489,31,103139,984
"3279",11539,50,108680,799.81
"3280",27997,30,132599,294
"3281",32872,23,55567,416
"3282",27047,51,108295,867
"3283",32917,20,27767,247.86
"3284",27478,34,85729,701.21
"3285",27301,19,34448,208.4
"3286",32915,23,38173,256
"3287",30286,44,145557,230
"3288",1439,21,41278,343
"3289",14993,12,26602,254.19
"3290",4488,14,23285,175
"3291",26903,36,58344,512.15
"3292",22856,46,88149,527.18
"3293",25187,10,13393,92.28
"3294",25134,43,63609,445.95
"3295",26453,12,46621,268
"3296",31606,77,195305,640
"3297",30707,56,147922,104
"3298",32511,34,50047,346.66
"3299",26380,18,78897,1382.18
"3300",31795,196,519197,3322
"3301",6443,60,94121,772.81
"3302",18265,5,12889,108
"3303",16232,12,20103,89
"3304",14035,12,43568,214.12
"3305",4931,25,51403,220
"3306",1746,19,53839,160.84
"3307",23810,68,82667,835.86
"3308",21220,47,237302,1134.28
"3309",17262,41,128720,1021.29
"3310",32377,125,388058,5972
"3311",10071,143,206492,1248
"3312",9613,37,64339,451
"3313",28135,12,44205,200
"3314",29268,18,127428,100
"3315",28401,27,230993,348
"3316",27982,100,240300,977
"3317",505,8,25322,236
"3318",32586,453,2358333,4998
"3319",26725,22,45340,9
"3320",27150,108,233838,1810.62
"3321",19882,1774,5800503,34677.54
"3322",922,23,70830,1337
"3323",29566,50,109023,236
"3324",33778,65,53732,0
"3325",26444,27,71526,427.76
"3326",27070,95,322120,2748.12
"3327",90191,86,302078,1941
"3328",20501,61,120246,660.01
"3329",22629,28,95608,860.45
"3330",33498,10,14473,0
"3331",28914,59,152665,531
"3332",23404,16,24128,150.32
"3333",21247,30,74632,395
"3334",11326,19,35293,159
"3335",8468,363,634167,3951
"3336",160,52,93261,745.58
"3337",8592,8,18444,152.02
"3338",1435,12,25382,231.89
"3339",13366,32,79948,494.93
"3340",10528,41,53322,284.38
"3341",8563,6,17735,42.25
"3342",1616,8,18432,158.5
"3343",17618,38,88666,573
"3344",4038,67,148085,961
"3345",18872,30,28708,208
"3346",12402,19,38691,302
"3347",10132,10,28810,216
"3348",15064,38,62603,457.42
"3349",18838,9,17032,121.69
"3350",13772,11,26434,213
"3351",8212,8,20969,174.15
"3352",20711,54,128575,707.4
"3353",667,208,803772,6867.34
"3354",22390,62,124947,776
"3355",12318,13,24360,200
"3356",11955,48,81472,553.34
"3357",8708,35,68549,588.31
"3358",16916,22,25355,202.57
"3359",10967,15,32582,276.27
"3360",14496,14,24819,201.14
"3361",23424,15,31905,286
"3362",16109,16,37215,285
"3363",15211,39,89726,790.52
"3364",2449,41,90814,691.29
"3365",15150,11,33803,254
"3366",12792,20,34844,283
"3367",19146,12,22371,192.76
"3368",13271,15,24770,202
"3369",8713,40,80206,629.67
"3370",21205,48,66377,442.23
"3371",16804,34,84060,572.13
"3372",6824,28,62083,335
"3373",22035,35,77750,540.57
"3374",6927,337,517803,3706.76
"3375",8754,7,17300,115.87
"3376",161,44,69332,393.32
"3377",29448,25,85038,119
"3378",26276,69,155491,944
"3379",32381,223,401885,3120
"3380",8083,14,48513,180
"3381",18201,55,176317,950
"3382",27806,48,193713,67
"3383",26431,38,72354,719.8
"3384",29544,61,185729,184
"3385",32369,5,27034,0
"3386",30056,16,77951,229
"3387",15864,6,10080,61
"3388",28652,7,23611,106
"3389",11731,7,12171,76.79
"3390",31635,16,29052,245
"3391",26856,26,27604,218.77
"3392",26906,10,12900,87
"3393",23286,106,246141,2223.35
